Variable:,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower
,,,1441,Adams County (Iowa),19003,,,,,,,,,,,,,,
,,,1363,Allamakee County (Iowa),19005,,,,,,,,,,,,,,
,,,1458,Appanoose County (Iowa),19007,,,,,,,,,,,,,,
,,,1423,Audubon County (Iowa),19009,,,,,,,,,,,,,,
,,,1405,Benton County (Iowa),19011,,,,,,,,,,,,,,
,,,1395,Black Hawk County (Iowa),19013,,,,,,,,,,,,,,
,,,1412,Boone County (Iowa),19015,,,,,,,,,,,,,,
,,,1384,Bremer County (Iowa),19017,,,,,,,,,,,,,,
,,,1394,Buchanan County (Iowa),19019,,,,,,,,,,,,,,
,,,1386,Buena Vista County (Iowa),19021,,,,,,,,,,,,,,
,,,1385,Butler County (Iowa),19023,,,,,,,,,,,,,,
,,,1399,Calhoun County (Iowa),19025,,,,,,,,,,,,,,
,,,1410,Carroll County (Iowa),19027,,,,,,,,,,,,,,
,,,1436,Cass County (Iowa),19029,,,,,,,,,,,,,,
,,,1416,Cedar County (Iowa),19031,,,,,,,,,,,,,,
,,,1374,Cerro Gordo County (Iowa),19033,,,,,,,,,,,,,,
,,,1383,Cherokee County (Iowa),19035,,,,,,,,,,,,,,
,,,1379,Chickasaw County (Iowa),19037,,,,,,,,,,,,,,
,,,1442,Clarke County (Iowa),19039,,,,,,,,,,,,,,
,,,1375,Clay County (Iowa),19041,,,,,,,,,,,,,,
,,,1381,Clayton County (Iowa),19043,,,,,,,,,,,,,,
,,,1415,Clinton County (Iowa),19045,,,,,,,,,,,,,,
,,,1409,Crawford County (Iowa),19047,,,,,,,,,,,,,,
,,,1425,Dallas County (Iowa),19049,,,,,,,,,,,,,,
,,,1454,Davis County (Iowa),19051,,,,,,,,,,,,,,
,,,1456,Decatur County (Iowa),19053,,,,,,,,,,,,,,
,,,1393,Delaware County (Iowa),19055,,,,,,,,,,,,,,
,,,1449,Des Moines County (Iowa),19057,,,,,,,,,,,,,,
,,,1367,Dickinson County (Iowa),19059,,,,,,,,,,,,,,
,,,1391,Dubuque County (Iowa),19061,,,,,,,,,,,,,,
,,,1370,Emmet County (Iowa),19063,,,,,,,,,,,,,,
,,,1380,Fayette County (Iowa),19065,,,,,,,,,,,,,,
,,,1378,Floyd County (Iowa),19067,,,,,,,,,,,,,,
,,,1390,Franklin County (Iowa),19069,,,,,,,,,,,,,,
,,,1450,Fremont County (Iowa),19071,,,,,,,,,,,,,,
,,,1411,Greene County (Iowa),19073,,,,,,,,,,,,,,
,,,1402,Grundy County (Iowa),19075,,,,,,,,,,,,,,
,,,1421,Guthrie County (Iowa),19077,,,,,,,,,,,,,,
,,,1400,Hamilton County (Iowa),19079,,,,,,,,,,,,,,
,,,1376,Hancock County (Iowa),19081,,,,,,,,,,,,,,
,,,1401,Hardin County (Iowa),19083,,,,,,,,,,,,,,
,,,1420,Harrison County (Iowa),19085,,,,,,,,,,,,,,
,,,1446,Henry County (Iowa),19087,,,,,,,,,,,,,,
,,,1369,Howard County (Iowa),19089,,,,,,,,,,,,,,
,,,1388,Humboldt County (Iowa),19091,,,,,,,,,,,,,,
,,,1397,Ida County (Iowa),19093,,,,,,,,,,,,,,
,,,1424,Iowa County (Iowa),19095,,,,,,,,,,,,,,
,,,1403,Jackson County (Iowa),19097,,,,,,,,,,,,,,
,,,1417,Jasper County (Iowa),19099,,,,,,,,,,,,,,
,,,1444,Jefferson County (Iowa),19101,,,,,,,,,,,,,,
,,,1426,Johnson County (Iowa),19103,,,,,,,,,,,,,,
,,,1404,Jones County (Iowa),19105,,,,,,,,,,,,,,
,,,1435,Keokuk County (Iowa),19107,,,,,,,,,,,,,,
,,,1368,Kossuth County (Iowa),19109,,,,,,,,,,,,,,
,,,1459,Lee County (Iowa),19111,,,,,,,,,,,,,,
,,,1406,Linn County (Iowa),19113,,,,,,,,,,,,,,
,,,1438,Louisa County (Iowa),19115,,,,,,,,,,,,,,
,,,1447,Lucas County (Iowa),19117,,,,,,,,,,,,,,
,,,1371,Lyon County (Iowa),19119,,,,,,,,,,,,,,
,,,1433,Madison County (Iowa),19121,,,,,,,,,,,,,,
,,,1429,Mahaska County (Iowa),19123,,,,,,,,,,,,,,
,,,1432,Marion County (Iowa),19125,,,,,,,,,,,,,,
,,,1413,Marshall County (Iowa),19127,,,,,,,,,,,,,,
,,,1439,Mills County (Iowa),19129,,,,,,,,,,,,,,
,,,1362,Mitchell County (Iowa),19131,,,,,,,,,,,,,,
,,,1408,Monona County (Iowa),19133,,,,,,,,,,,,,,
,,,1448,Monroe County (Iowa),19135,,,,,,,,,,,,,,
,,,1440,Montgomery County (Iowa),19137,,,,,,,,,,,,,,
,,,1428,Muscatine County (Iowa),19139,,,,,,,,,,,,,,
,,,1373,O'Brien County (Iowa),19141,,,,,,,,,,,,,,
,,,1366,Osceola County (Iowa),19143,,,,,,,,,,,,,,
,,,1451,Page County (Iowa),19145,,,,,,,,,,,,,,
,,,1377,Palo Alto County (Iowa),19147,,,,,,,,,,,,,,
,,,1382,Plymouth County (Iowa),19149,,,,,,,,,,,,,,
,,,1387,Pocahontas County (Iowa),19151,,,,,,,,,,,,,,
,,,1418,Polk County (Iowa),19153,,,,,,,,,,,,,,
,,,1430,Pottawattamie County (Iowa),19155,,,,,,,,,,,,,,
,,,1419,Poweshiek County (Iowa),19157,,,,,,,,,,,,,,
,,,1453,Ringgold County (Iowa),19159,,,,,,,,,,,,,,
,,,1398,Sac County (Iowa),19161,,,,,,,,,,,,,,
,,,1427,Scott County (Iowa),19163,,,,,,,,,,,,,,
,,,1422,Shelby County (Iowa),19165,,,,,,,,,,,,,,
,,,1372,Sioux County (Iowa),19167,,,,,,,,,,,,,,
,,,1414,Story County (Iowa),19169,,,,,,,,,,,,,,
,,,1407,Tama County (Iowa),19171,,,,,,,,,,,,,,
,,,1452,Taylor County (Iowa),19173,,,,,,,,,,,,,,
,,,1445,Union County (Iowa),19175,,,,,,,,,,,,,,
,,,1455,Van Buren County (Iowa),19177,,,,,,,,,,,,,,
,,,1443,Wapello County (Iowa),19179,,,,,,,,,,,,,,
,,,1434,Warren County (Iowa),19181,,,,,,,,,,,,,,
,,,1431,Washington County (Iowa),19183,,,,,,,,,,,,,,
,,,1457,Wayne County (Iowa),19185,,,,,,,,,,,,,,
,,,1392,Webster County (Iowa),19187,,,,,,,,,,,,,,
,,,1364,Winnebago County (Iowa),19189,,,,,,,,,,,,,,
,,,1365,Winneshiek County (Iowa),19191,,,,,,,,,,,,,,
,,,1396,Woodbury County (Iowa),19193,,,,,,,,,,,,,,
,,,1361,Worth County (Iowa),19195,,,,,,,,,,,,,,
,,,1389,Wright County (Iowa),19197,,,,,,,,,,,,,,
,,,539,Kansas,20,,,,,,,,,,,,,,
,,,1536,Allen County (Kansas),20001,,,,,,,,,,,,,,
,,,1523,Anderson County (Kansas),20003,,,,,,,,,,,,,,
,,,1474,Atchison County (Kansas),20005,,,,,,,,,,,,,,
,,,1555,Barber County (Kansas),20007,,,,,,,,,,,,,,
,,,1516,Barton County (Kansas),20009,,,,,,,,,,,,,,
,,,1537,Bourbon County (Kansas),20011,,,,,,,,,,,,,,
,,,1472,Brown County (Kansas),20013,,,,,,,,,,,,,,
,,,1533,Butler County (Kansas),20015,,,,,,,,,,,,,,
,,,1519,Chase County (Kansas),20017,,,,,,,,,,,,,,
,,,1564,Chautauqua County (Kansas),20019,,,,,,,,,,,,,,
,,,1563,Cherokee County (Kansas),20021,,,,,,,,,,,,,,
,,,1463,Cheyenne County (Kansas),20023,,,,,,,,,,,,,,
,,,1554,Clark County (Kansas),20025,,,,,,,,,,,,,,
,,,1479,Clay County (Kansas),20027,,,,,,,,,,,,,,
,,,1473,Cloud County (Kansas),20029,,,,,,,,,,,,,,
,,,1521,Coffey County (Kansas),20031,,,,,,,,,,,,,,
,,,1562,Comanche County (Kansas),20033,,,,,,,,,,,,,,
,,,1552,Cowley County (Kansas),20035,,,,,,,,,,,,,,
,,,1549,Crawford County (Kansas),20037,,,,,,,,,,,,,,
,,,1464,Decatur County (Kansas),20039,,,,,,,,,,,,,,
,,,1500,Dickinson County (Kansas),20041,,,,,,,,,,,,,,
,,,1466,Doniphan County (Kansas),20043,,,,,,,,,,,,,,
,,,1501,Douglas County (Kansas),20045,,,,,,,,,,,,,,
,,,1534,Edwards County (Kansas),20047,,,,,,,,,,,,,,
,,,1550,Elk County (Kansas),20049,,,,,,,,,,,,,,
,,,1496,Ellis County (Kansas),20051,,,,,,,,,,,,,,
,,,1506,Ellsworth County (Kansas),20053,,,,,,,,,,,,,,
,,,1527,Finney County (Kansas),20055,,,,,,,,,,,,,,
,,,1539,Ford County (Kansas),20057,,,,,,,,,,,,,,
,,,1509,Franklin County (Kansas),20059,,,,,,,,,,,,,,
,,,1489,Geary County (Kansas),20061,,,,,,,,,,,,,,
,,,1497,Gove County (Kansas),20063,,,,,,,,,,,,,,
,,,1484,Graham County (Kansas),20065,,,,,,,,,,,,,,
,,,1544,Grant County (Kansas),20067,,,,,,,,,,,,,,
,,,1538,Gray County (Kansas),20069,,,,,,,,,,,,,,
,,,1514,Greeley County (Kansas),20071,,,,,,,,,,,,,,
,,,1532,Greenwood County (Kansas),20073,,,,,,,,,,,,,,
,,,1525,Hamilton County (Kansas),20075,,,,,,,,,,,,,,
,,,1559,Harper County (Kansas),20077,,,,,,,,,,,,,,
,,,1530,Harvey County (Kansas),20079,,,,,,,,,,,,,,
,,,1543,Haskell County (Kansas),20081,,,,,,,,,,,,,,
,,,1529,Hodgeman County (Kansas),20083,,,,,,,,,,,,,,
,,,1475,Jackson County (Kansas),20085,,,,,,,,,,,,,,
,,,1486,Jefferson County (Kansas),20087,,,,,,,,,,,,,,
,,,1468,Jewell County (Kansas),20089,,,,,,,,,,,,,,
,,,1502,Johnson County (Kansas),20091,,,,,,,,,,,,,,
,,,1526,Kearny County (Kansas),20093,,,,,,,,,,,,,,
,,,1548,Kingman County (Kansas),20095,,,,,,,,,,,,,,
,,,1545,Kiowa County (Kansas),20097,,,,,,,,,,,,,,
,,,1561,Labette County (Kansas),20099,,,,,,,,,,,,,,
,,,1512,Lane County (Kansas),20101,,,,,,,,,,,,,,
,,,1487,Leavenworth County (Kansas),20103,,,,,,,,,,,,,,
,,,1491,Lincoln County (Kansas),20105,,,,,,,,,,,,,,
,,,1522,Linn County (Kansas),20107,,,,,,,,,,,,,,
,,,1494,Logan County (Kansas),20109,,,,,,,,,,,,,,
,,,1508,Lyon County (Kansas),20111,,,,,,,,,,,,,,
,,,1517,McPherson County (Kansas),20113,,,,,,,,,,,,,,
,,,1518,Marion County (Kansas),20115,,,,,,,,,,,,,,
,,,1471,Marshall County (Kansas),20117,,,,,,,,,,,,,,
,,,1553,Meade County (Kansas),20119,,,,,,,,,,,,,,
,,,1507,Miami County (Kansas),20121,,,,,,,,,,,,,,
,,,1485,Mitchell County (Kansas),20123,,,,,,,,,,,,,,
,,,1560,Montgomery County (Kansas),20125,,,,,,,,,,,,,,
,,,1504,Morris County (Kansas),20127,,,,,,,,,,,,,,
,,,1557,Morton County (Kansas),20129,,,,,,,,,,,,,,
,,,1470,Nemaha County (Kansas),20131,,,,,,,,,,,,,,
,,,1547,Neosho County (Kansas),20133,,,,,,,,,,,,,,
,,,1513,Ness County (Kansas),20135,,,,,,,,,,,,,,
,,,1460,Norton County (Kansas),20137,,,,,,,,,,,,,,
,,,1505,Osage County (Kansas),20139,,,,,,,,,,,,,,
,,,1482,Osborne County (Kansas),20141,,,,,,,,,,,,,,
,,,1488,Ottawa County (Kansas),20143,,,,,,,,,,,,,,
,,,1524,Pawnee County (Kansas),20145,,,,,,,,,,,,,,
,,,1461,Phillips County (Kansas),20147,,,,,,,,,,,,,,
,,,1483,Pottawatomie County (Kansas),20149,,,,,,,,,,,,,,
,,,1541,Pratt County (Kansas),20151,,,,,,,,,,,,,,
,,,1462,Rawlins County (Kansas),20153,,,,,,,,,,,,,,
,,,1531,Reno County (Kansas),20155,,,,,,,,,,,,,,
,,,1465,Republic County (Kansas),20157,,,,,,,,,,,,,,
,,,1520,Rice County (Kansas),20159,,,,,,,,,,,,,,
,,,1480,Riley County (Kansas),20161,,,,,,,,,,,,,,
,,,1481,Rooks County (Kansas),20163,,,,,,,,,,,,,,
,,,1515,Rush County (Kansas),20165,,,,,,,,,,,,,,
,,,1499,Russell County (Kansas),20167,,,,,,,,,,,,,,
,,,1503,Saline County (Kansas),20169,,,,,,,,,,,,,,
,,,1510,Scott County (Kansas),20171,,,,,,,,,,,,,,
,,,1540,Sedgwick County (Kansas),20173,,,,,,,,,,,,,,
,,,1558,Seward County (Kansas),20175,,,,,,,,,,,,,,
,,,1490,Shawnee County (Kansas),20177,,,,,,,,,,,,,,
,,,1478,Sheridan County (Kansas),20179,,,,,,,,,,,,,,
,,,1476,Sherman County (Kansas),20181,,,,,,,,,,,,,,
,,,1467,Smith County (Kansas),20183,,,,,,,,,,,,,,
,,,1528,Stafford County (Kansas),20185,,,,,,,,,,,,,,
,,,1542,Stanton County (Kansas),20187,,,,,,,,,,,,,,
,,,1556,Stevens County (Kansas),20189,,,,,,,,,,,,,,
,,,1551,Sumner County (Kansas),20191,,,,,,,,,,,,,,
,,,1477,Thomas County (Kansas),20193,,,,,,,,,,,,,,
,,,1495,Trego County (Kansas),20195,,,,,,,,,,,,,,
,,,1492,Wabaunsee County (Kansas),20197,,,,,,,,,,,,,,
,,,1498,Wallace County (Kansas),20199,,,,,,,,,,,,,,
,,,1469,Washington County (Kansas),20201,,,,,,,,,,,,,,
,,,1511,Wichita County (Kansas),20203,,,,,,,,,,,,,,
,,,1546,Wilson County (Kansas),20205,,,,,,,,,,,,,,
,,,1535,Woodson County (Kansas),20207,,,,,,,,,,,,,,
,,,1493,Wyandotte County (Kansas),20209,,,,,,,,,,,,,,
,,,540,Kentucky,21,,,,,,,,,,,,,,
,,,1655,Adair County (Kentucky),21001,,,,,,,,,,,,,,
,,,1678,Allen County (Kentucky),21003,,,,,,,,,,,,,,
,,,1600,Anderson County (Kentucky),21005,,,,,,,,,,,,,,
,,,1657,Ballard County (Kentucky),21007,,,,,,,,,,,,,,
,,,1663,Barren County (Kentucky),21009,,,,,,,,,,,,,,
,,,1592,Bath County (Kentucky),21011,,,,,,,,,,,,,,
,,,1675,Bell County (Kentucky),21013,,,,,,,,,,,,,,
,,,1565,Boone County (Kentucky),21015,,,,,,,,,,,,,,
,,,1590,Bourbon County (Kentucky),21017,,,,,,,,,,,,,,
,,,1584,Boyd County (Kentucky),21019,,,,,,,,,,,,,,
,,,1629,Boyle County (Kentucky),21021,,,,,,,,,,,,,,
,,,1570,Bracken County (Kentucky),21023,,,,,,,,,,,,,,
,,,1630,Breathitt County (Kentucky),21025,,,,,,,,,,,,,,
,,,1605,Breckinridge County (Kentucky),21027,,,,,,,,,,,,,,
,,,1602,Bullitt County (Kentucky),21029,,,,,,,,,,,,,,
,,,1648,Butler County (Kentucky),21031,,,,,,,,,,,,,,
,,,1649,Caldwell County (Kentucky),21033,,,,,,,,,,,,,,
,,,1683,Calloway County (Kentucky),21035,,,,,,,,,,,,,,
,,,1566,Campbell County (Kentucky),21037,,,,,,,,,,,,,,
,,,1673,Carlisle County (Kentucky),21039,,,,,,,,,,,,,,
,,,1572,Carroll County (Kentucky),21041,,,,,,,,,,,,,,
,,,1583,Carter County (Kentucky),21043,,,,,,,,,,,,,,
,,,1637,Casey County (Kentucky),21045,,,,,,,,,,,,,,
,,,1664,Christian County (Kentucky),21047,,,,,,,,,,,,,,
,,,1603,Clark County (Kentucky),21049,,,,,,,,,,,,,,
,,,1651,Clay County (Kentucky),21051,,,,,,,,,,,,,,
,,,1680,Clinton County (Kentucky),21053,,,,,,,,,,,,,,
,,,1638,Crittenden County (Kentucky),21055,,,,,,,,,,,,,,
,,,1677,Cumberland County (Kentucky),21057,,,,,,,,,,,,,,
,,,1615,Daviess County (Kentucky),21059,,,,,,,,,,,,,,
,,,1652,Edmonson County (Kentucky),21061,,,,,,,,,,,,,,
,,,1594,Elliott County (Kentucky),21063,,,,,,,,,,,,,,
,,,1621,Estill County (Kentucky),21065,,,,,,,,,,,,,,
,,,1595,Fayette County (Kentucky),21067,,,,,,,,,,,,,,
,,,1582,Fleming County (Kentucky),21069,,,,,,,,,,,,,,
,,,1623,Floyd County (Kentucky),21071,,,,,,,,,,,,,,
,,,1589,Franklin County (Kentucky),21073,,,,,,,,,,,,,,
,,,1684,Fulton County (Kentucky),21075,,,,,,,,,,,,,,
,,,1569,Gallatin County (Kentucky),21077,,,,,,,,,,,,,,
,,,1622,Garrard County (Kentucky),21079,,,,,,,,,,,,,,
,,,1571,Grant County (Kentucky),21081,,,,,,,,,,,,,,
,,,1676,Graves County (Kentucky),21083,,,,,,,,,,,,,,
,,,1634,Grayson County (Kentucky),21085,,,,,,,,,,,,,,
,,,1643,Green County (Kentucky),21087,,,,,,,,,,,,,,
,,,1574,Greenup County (Kentucky),21089,,,,,,,,,,,,,,
,,,1609,Hancock County (Kentucky),21091,,,,,,,,,,,,,,
,,,1606,Hardin County (Kentucky),21093,,,,,,,,,,,,,,
,,,1669,Harlan County (Kentucky),21095,,,,,,,,,,,,,,
,,,1580,Harrison County (Kentucky),21097,,,,,,,,,,,,,,
,,,1644,Hart County (Kentucky),21099,,,,,,,,,,,,,,
,,,1611,Henderson County (Kentucky),21101,,,,,,,,,,,,,,
,,,1579,Henry County (Kentucky),21103,,,,,,,,,,,,,,
,,,1682,Hickman County (Kentucky),21105,,,,,,,,,,,,,,
,,,1636,Hopkins County (Kentucky),21107,,,,,,,,,,,,,,
,,,1635,Jackson County (Kentucky),21109,,,,,,,,,,,,,,
,,,1588,Jefferson County (Kentucky),21111,,,,,,,,,,,,,,
,,,1608,Jessamine County (Kentucky),21113,,,,,,,,,,,,,,
,,,1607,Johnson County (Kentucky),21115,,,,,,,,,,,,,,
,,,1567,Kenton County (Kentucky),21117,,,,,,,,,,,,,,
,,,1641,Knott County (Kentucky),21119,,,,,,,,,,,,,,
,,,1668,Knox County (Kentucky),21121,,,,,,,,,,,,,,
,,,1626,Larue County (Kentucky),21123,,,,,,,,,,,,,,
,,,1653,Laurel County (Kentucky),21125,,,,,,,,,,,,,,
,,,1593,Lawrence County (Kentucky),21127,,,,,,,,,,,,,,
,,,1628,Lee County (Kentucky),21129,,,,,,,,,,,,,,
,,,1654,Leslie County (Kentucky),21131,,,,,,,,,,,,,,
,,,1656,Letcher County (Kentucky),21133,,,,,,,,,,,,,,
,,,1577,Lewis County (Kentucky),21135,,,,,,,,,,,,,,
,,,1633,Lincoln County (Kentucky),21137,,,,,,,,,,,,,,
,,,1646,Livingston County (Kentucky),21139,,,,,,,,,,,,,,
,,,1666,Logan County (Kentucky),21141,,,,,,,,,,,,,,
,,,1661,Lyon County (Kentucky),21143,,,,,,,,,,,,,,
,,,1658,McCracken County (Kentucky),21145,,,,,,,,,,,,,,
,,,1674,McCreary County (Kentucky),21147,,,,,,,,,,,,,,
,,,1631,McLean County (Kentucky),21149,,,,,,,,,,,,,,
,,,1616,Madison County (Kentucky),21151,,,,,,,,,,,,,,
,,,1619,Magoffin County (Kentucky),21153,,,,,,,,,,,,,,
,,,1627,Marion County (Kentucky),21155,,,,,,,,,,,,,,
,,,1667,Marshall County (Kentucky),21157,,,,,,,,,,,,,,
,,,1613,Martin County (Kentucky),21159,,,,,,,,,,,,,,
,,,1573,Mason County (Kentucky),21161,,,,,,,,,,,,,,
,,,1596,Meade County (Kentucky),21163,,,,,,,,,,,,,,
,,,1604,Menifee County (Kentucky),21165,,,,,,,,,,,,,,
,,,1612,Mercer County (Kentucky),21167,,,,,,,,,,,,,,
,,,1662,Metcalfe County (Kentucky),21169,,,,,,,,,,,,,,
,,,1681,Monroe County (Kentucky),21171,,,,,,,,,,,,,,
,,,1597,Montgomery County (Kentucky),21173,,,,,,,,,,,,,,
,,,1601,Morgan County (Kentucky),21175,,,,,,,,,,,,,,
,,,1647,Muhlenberg County (Kentucky),21177,,,,,,,,,,,,,,
,,,1610,Nelson County (Kentucky),21179,,,,,,,,,,,,,,
,,,1586,Nicholas County (Kentucky),21181,,,,,,,,,,,,,,
,,,1625,Ohio County (Kentucky),21183,,,,,,,,,,,,,,
,,,1581,Oldham County (Kentucky),21185,,,,,,,,,,,,,,
,,,1576,Owen County (Kentucky),21187,,,,,,,,,,,,,,
,,,1639,Owsley County (Kentucky),21189,,,,,,,,,,,,,,
,,,1568,Pendleton County (Kentucky),21191,,,,,,,,,,,,,,
,,,1645,Perry County (Kentucky),21193,,,,,,,,,,,,,,
,,,1624,Pike County (Kentucky),21195,,,,,,,,,,,,,,
,,,1614,Powell County (Kentucky),21197,,,,,,,,,,,,,,
,,,1650,Pulaski County (Kentucky),21199,,,,,,,,,,,,,,
,,,1578,Robertson County (Kentucky),21201,,,,,,,,,,,,,,
,,,1640,Rockcastle County (Kentucky),21203,,,,,,,,,,,,,,
,,,1587,Rowan County (Kentucky),21205,,,,,,,,,,,,,,
,,,1660,Russell County (Kentucky),21207,,,,,,,,,,,,,,
,,,1585,Scott County (Kentucky),21209,,,,,,,,,,,,,,
,,,1591,Shelby County (Kentucky),21211,,,,,,,,,,,,,,
,,,1679,Simpson County (Kentucky),21213,,,,,,,,,,,,,,
,,,1599,Spencer County (Kentucky),21215,,,,,,,,,,,,,,
,,,1642,Taylor County (Kentucky),21217,,,,,,,,,,,,,,
,,,1665,Todd County (Kentucky),21219,,,,,,,,,,,,,,
,,,1670,Trigg County (Kentucky),21221,,,,,,,,,,,,,,
,,,1575,Trimble County (Kentucky),21223,,,,,,,,,,,,,,
,,,1618,Union County (Kentucky),21225,,,,,,,,,,,,,,
,,,1659,Warren County (Kentucky),21227,,,,,,,,,,,,,,
,,,1617,Washington County (Kentucky),21229,,,,,,,,,,,,,,
,,,1671,Wayne County (Kentucky),21231,,,,,,,,,,,,,,
,,,1632,Webster County (Kentucky),21233,,,,,,,,,,,,,,
,,,1672,Whitley County (Kentucky),21235,,,,,,,,,,,,,,
,,,1620,Wolfe County (Kentucky),21237,,,,,,,,,,,,,,
,,,1598,Woodford County (Kentucky),21239,,,,,,,,,,,,,,
,,,541,Louisiana,22,,,,,,,,,,,,,,
,,,1732,Acadia Parish (Louisiana),22001,,,,,,,,,,,,,,
,,,1721,Allen Parish (Louisiana),22003,,,,,,,,,,,,,,
,,,1734,Ascension Parish (Louisiana),22005,,,,,,,,,,,,,,
,,,1740,Assumption Parish (Louisiana),22007,,,,,,,,,,,,,,
,,,1713,Avoyelles Parish (Louisiana),22009,,,,,,,,,,,,,,
,,,1722,Beauregard Parish (Louisiana),22011,,,,,,,,,,,,,,
,,,1696,Bienville Parish (Louisiana),22013,,,,,,,,,,,,,,
,,,1686,Bossier Parish (Louisiana),22015,,,,,,,,,,,,,,
,,,1685,Caddo Parish (Louisiana),22017,,,,,,,,,,,,,,
,,,1730,Calcasieu Parish (Louisiana),22019,,,,,,,,,,,,,,
,,,1701,Caldwell Parish (Louisiana),22021,,,,,,,,,,,,,,
,,,1741,Cameron Parish (Louisiana),22023,,,,,,,,,,,,,,
,,,1706,Catahoula Parish (Louisiana),22025,,,,,,,,,,,,,,
,,,1688,Claiborne Parish (Louisiana),22027,,,,,,,,,,,,,,
,,,1710,Concordia Parish (Louisiana),22029,,,,,,,,,,,,,,
,,,1700,De Soto Parish (Louisiana),22031,,,,,,,,,,,,,,
,,,1724,East Baton Rouge Parish (Louisiana),22033,,,,,,,,,,,,,,
,,,1692,East Carroll Parish (Louisiana),22035,,,,,,,,,,,,,,
,,,1718,East Feliciana Parish (Louisiana),22037,,,,,,,,,,,,,,
,,,1720,Evangeline Parish (Louisiana),22039,,,,,,,,,,,,,,
,,,1699,Franklin Parish (Louisiana),22041,,,,,,,,,,,,,,
,,,1709,Grant Parish (Louisiana),22043,,,,,,,,,,,,,,
,,,1746,Iberia Parish (Louisiana),22045,,,,,,,,,,,,,,
,,,1729,Iberville Parish (Louisiana),22047,,,,,,,,,,,,,,
,,,1698,Jackson Parish (Louisiana),22049,,,,,,,,,,,,,,
,,,1748,Jefferson Parish (Louisiana),22051,,,,,,,,,,,,,,
,,,1731,Jefferson Davis Parish (Louisiana),22053,,,,,,,,,,,,,,
,,,1733,Lafayette Parish (Louisiana),22055,,,,,,,,,,,,,,
,,,1744,Lafourche Parish (Louisiana),22057,,,,,,,,,,,,,,
,,,1707,LaSalle Parish (Louisiana),22059,,,,,,,,,,,,,,
,,,1693,Lincoln Parish (Louisiana),22061,,,,,,,,,,,,,,
,,,1727,Livingston Parish (Louisiana),22063,,,,,,,,,,,,,,
,,,1697,Madison Parish (Louisiana),22065,,,,,,,,,,,,,,
,,,1690,Morehouse Parish (Louisiana),22067,,,,,,,,,,,,,,
,,,1705,Natchitoches Parish (Louisiana),22069,,,,,,,,,,,,,,
,,,1737,Orleans Parish (Louisiana),22071,,,,,,,,,,,,,,
,,,1694,Ouachita Parish (Louisiana),22073,,,,,,,,,,,,,,
,,,1745,Plaquemines Parish (Louisiana),22075,,,,,,,,,,,,,,
,,,1714,Pointe Coupee Parish (Louisiana),22077,,,,,,,,,,,,,,
,,,1711,Rapides Parish (Louisiana),22079,,,,,,,,,,,,,,
,,,1703,Red River Parish (Louisiana),22081,,,,,,,,,,,,,,
,,,1695,Richland Parish (Louisiana),22083,,,,,,,,,,,,,,
,,,1708,Sabine Parish (Louisiana),22085,,,,,,,,,,,,,,
,,,1742,Saint Bernard Parish (Louisiana),22087,,,,,,,,,,,,,,
,,,1739,Saint Charles Parish (Louisiana),22089,,,,,,,,,,,,,,
,,,1717,Saint Helena Parish (Louisiana),22091,,,,,,,,,,,,,,
,,,1736,Saint James Parish (Louisiana),22093,,,,,,,,,,,,,,
,,,1735,Saint John the Baptist Parish (Louisiana),22095,,,,,,,,,,,,,,
,,,1723,Saint Landry Parish (Louisiana),22097,,,,,,,,,,,,,,
,,,1728,Saint Martin Parish (Louisiana),22099,,,,,,,,,,,,,,
,,,1743,Saint Mary Parish (Louisiana),22101,,,,,,,,,,,,,,
,,,1725,Saint Tammany Parish (Louisiana),22103,,,,,,,,,,,,,,
,,,1716,Tangipahoa Parish (Louisiana),22105,,,,,,,,,,,,,,
,,,1702,Tensas Parish (Louisiana),22107,,,,,,,,,,,,,,
,,,1747,Terrebonne Parish (Louisiana),22109,,,,,,,,,,,,,,
,,,1689,Union Parish (Louisiana),22111,,,,,,,,,,,,,,
,,,1738,Vermilion Parish (Louisiana),22113,,,,,,,,,,,,,,
,,,1712,Vernon Parish (Louisiana),22115,,,,,,,,,,,,,,
,,,1715,Washington Parish (Louisiana),22117,,,,,,,,,,,,,,
,,,1687,Webster Parish (Louisiana),22119,,,,,,,,,,,,,,
,,,1726,West Baton Rouge Parish (Louisiana),22121,,,,,,,,,,,,,,
,,,1691,West Carroll Parish (Louisiana),22123,,,,,,,,,,,,,,
,,,1719,West Feliciana Parish (Louisiana),22125,,,,,,,,,,,,,,
,,,1704,Winn Parish (Louisiana),22127,,,,,,,,,,,,,,
,,,542,Maine,23,,,,,,,,,,,,,,
,,,1758,Androscoggin County (Maine),23001,,,,,,,,,,,,,,
,,,1749,Aroostook County (Maine),23003,,,,,,,,,,,,,,
,,,1762,Cumberland County (Maine),23005,,,,,,,,,,,,,,
,,,1754,Franklin County (Maine),23007,,,,,,,,,,,,,,
,,,1759,Hancock County (Maine),23009,,,,,,,,,,,,,,
,,,1757,Kennebec County (Maine),23011,,,,,,,,,,,,,,
,,,1760,Knox County (Maine),23013,,,,,,,,,,,,,,
,,,1761,Lincoln County (Maine),23015,,,,,,,,,,,,,,
